GID,CHROMOSOME
SEN_RS18425,1
SEN_RS13920,1
SEN_RS08810,1
SEN_RS17680,1
SEN_RS10725,1
SEN_RS20370,1
SEN_RS21635,1
SEN_RS20885,1
SEN_RS06185,1
SEN_RS14785,1
SEN_RS19090,1
SEN_RS04315,1
SEN_RS06495,1
SEN_RS05290,1
SEN_RS09805,1
SEN_RS05055,1
SEN_RS24975,1
SEN_RS02245,1
SEN_RS19540,1
SEN_RS13925,1
SEN_RS10730,1
SEN_RS19325,1
SEN_RS21290,1
SEN_RS05525,1
SEN_RS01210,1
SEN_RS02695,1
SEN_RS24825,1
SEN_RS11665,1
SEN_RS22420,1
SEN_RS00030,1
SEN_RS03545,1
SEN_RS08055,1
SEN_RS18605,1
SEN_RS16515,1
SEN_RS04700,1
SEN_RS16830,1
SEN_RS00680,1
SEN_RS09810,1
SEN_RS12560,1
SEN_RS20020,1
SEN_RS02145,1
SEN_RS17390,1
SEN_RS13930,1
SEN_RS08815,1
SEN_RS13010,1
SEN_RS05935,1
SEN_RS07095,1
SEN_RS10735,1
SEN_RS21395,1
SEN_RS07345,1
SEN_RS07665,1
SEN_RS14790,1
SEN_RS06790,1
SEN_RS09815,1
SEN_RS20180,1
SEN_RS08300,1
SEN_RS13935,1
SEN_RS15270,1
SEN_RS22260,1
SEN_RS16160,1
SEN_RS01205,1
SEN_RS02700,1
SEN_RS24170,1
SEN_RS11670,1
SEN_RS16925,1
SEN_RS04060,1
SEN_RS19585,1
SEN_RS18295,1
SEN_RS04815,1
SEN_RS20635,1
SEN_RS05090,1
SEN_RS18890,1
SEN_RS00685,1
SEN_RS09820,1
SEN_RS12570,1
SEN_RS02150,1
SEN_RS16390,1
SEN_RS13940,1
SEN_RS08820,1
SEN_RS19425,1
SEN_RS17685,1
SEN_RS10740,1
SEN_RS03635,1
SEN_RS17875,1
SEN_RS03550,1
SEN_RS20445,1
SEN_RS21255,1
SEN_RS14795,1
SEN_RS19795,1
SEN_RS09825,1
SEN_RS06335,1
SEN_RS13945,1
SEN_RS04520,1
SEN_RS22615,1
SEN_RS05530,1
SEN_RS02705,1
SEN_RS11675,1
SEN_RS18530,1
SEN_RS15510,1
SEN_RS04065,1
SEN_RS06010,1
SEN_RS05805,1
SEN_RS12575,1
SEN_RS00690,1
SEN_RS09830,1
SEN_RS08195,1
SEN_RS02995,1
SEN_RS05680,1
SEN_RS06655,1
SEN_RS21505,1
SEN_RS13950,1
SEN_RS08825,1
SEN_RS22145,1
SEN_RS16670,1
SEN_RS07100,1
SEN_RS23445,1
SEN_RS07505,1
SEN_RS01215,1
SEN_RS03560,1
SEN_RS17480,1
SEN_RS15085,1
SEN_RS15905,1
SEN_RS09835,1
SEN_RS15275,1
SEN_RS08830,1
SEN_RS20395,1
SEN_RS02710,1
SEN_RS16165,1
SEN_RS13880,1
SEN_RS14990,1
SEN_RS11680,1
SEN_RS19590,1
SEN_RS05095,1
SEN_RS08835,1
SEN_RS07760,1
SEN_RS04070,1
SEN_RS20640,1
SEN_RS01670,1
SEN_RS18895,1
SEN_RS12580,1
SEN_RS00695,1
SEN_RS09840,1
SEN_RS22505,1
SEN_RS02155,1
SEN_RS18430,1
SEN_RS13960,1
SEN_RS08840,1
SEN_RS17690,1
SEN_RS10745,1
SEN_RS21095,1
SEN_RS20890,1
SEN_RS06190,1
SEN_RS00170,1
SEN_RS03565,1
SEN_RS08845,1
SEN_RS14805,1
SEN_RS10260,1
SEN_RS19095,1
SEN_RS04320,1
SEN_RS06500,1
SEN_RS05295,1
SEN_RS17135,1
SEN_RS08850,1
SEN_RS21725,1
SEN_RS10750,1
SEN_RS19330,1
SEN_RS05535,1
SEN_RS00700,1
SEN_RS02715,1
SEN_RS21885,1
SEN_RS19900,1
SEN_RS11685,1
SEN_RS00035,1
SEN_RS08060,1
SEN_RS04075,1
SEN_RS12585,1
SEN_RS16835,1
SEN_RS15425,1
SEN_RS09845,1
SEN_RS18610,1
SEN_RS20025,1
SEN_RS02160,1
SEN_RS17395,1
SEN_RS24655,1
SEN_RS13965,1
SEN_RS13015,1
SEN_RS05940,1
SEN_RS07105,1
SEN_RS10755,1
SEN_RS00705,1
SEN_RS21400,1
SEN_RS01240,1
SEN_RS07350,1
SEN_RS08855,1
SEN_RS03570,1
SEN_RS22200,1
SEN_RS14810,1
SEN_RS20185,1
SEN_RS17980,1
SEN_RS15280,1
SEN_RS24675,1
SEN_RS16170,1
SEN_RS01675,1
SEN_RS21575,1
SEN_RS11690,1
SEN_RS08860,1
SEN_RS04820,1
SEN_RS19595,1
SEN_RS18300,1
SEN_RS04080,1
SEN_RS20665,1
SEN_RS05100,1
SEN_RS22735,1
SEN_RS18900,1
SEN_RS09850,1
SEN_RS12590,1
SEN_RS02165,1
SEN_RS16395,1
SEN_RS13970,1
SEN_RS07870,1
SEN_RS17695,1
SEN_RS10760,1
SEN_RS00710,1
SEN_RS00300,1
SEN_RS22710,1
SEN_RS17880,1
SEN_RS17010,1
SEN_RS08865,1
SEN_RS03575,1
SEN_RS21260,1
SEN_RS14815,1
SEN_RS19800,1
SEN_RS17260,1
SEN_RS09855,1
SEN_RS06340,1
SEN_RS04525,1
SEN_RS10765,1
SEN_RS00715,1
SEN_RS22620,1
SEN_RS24190,1
SEN_RS11695,1
SEN_RS08870,1
SEN_RS15515,1
SEN_RS04085,1
SEN_RS21985,1
SEN_RS15755,1
SEN_RS05810,1
SEN_RS09860,1
SEN_RS12595,1
SEN_RS02170,1
SEN_RS06660,1
SEN_RS05685,1
SEN_RS13975,1
SEN_RS16675,1
SEN_RS07110,1
SEN_RS24680,1
SEN_RS01220,1
SEN_RS00720,1
SEN_RS18045,1
SEN_RS18210,1
SEN_RS08880,1
SEN_RS09865,1
SEN_RS15090,1
SEN_RS15910,1
SEN_RS07565,1
SEN_RS18685,1
SEN_RS15285,1
SEN_RS20400,1
SEN_RS21655,1
SEN_RS16175,1
SEN_RS02730,1
SEN_RS15395,1
SEN_RS23140,1
SEN_RS11700,1
SEN_RS19600,1
SEN_RS01810,1
SEN_RS03580,1
SEN_RS07765,1
SEN_RS09870,1
SEN_RS04090,1
SEN_RS20670,1
SEN_RS05105,1
SEN_RS18905,1
SEN_RS00725,1
SEN_RS12600,1
SEN_RS22510,1
SEN_RS02175,1
SEN_RS16400,1
SEN_RS13980,1
SEN_RS18435,1
SEN_RS17700,1
SEN_RS10770,1
SEN_RS21100,1
SEN_RS20895,1
SEN_RS06195,1
SEN_RS09875,1
SEN_RS08885,1
SEN_RS00175,1
SEN_RS14820,1
SEN_RS10275,1
SEN_RS04325,1
SEN_RS00850,1
SEN_RS18485,1
SEN_RS06505,1
SEN_RS05300,1
SEN_RS22110,1
SEN_RS17140,1
SEN_RS04530,1
SEN_RS10775,1
SEN_RS19335,1
SEN_RS02735,1
SEN_RS09880,1
SEN_RS05540,1
SEN_RS11705,1
SEN_RS19905,1
SEN_RS08890,1
SEN_RS00040,1
SEN_RS03585,1
SEN_RS08065,1
SEN_RS04095,1
SEN_RS01685,1
SEN_RS08895,1
SEN_RS00730,1
SEN_RS16840,1
SEN_RS16520,1
SEN_RS24500,1
SEN_RS12605,1
SEN_RS20030,1
SEN_RS02180,1
SEN_RS17400,1
SEN_RS05690,1
SEN_RS13985,1
SEN_RS13020,1
SEN_RS07115,1
SEN_RS10780,1
SEN_RS09885,1
SEN_RS05945,1
SEN_RS21405,1
SEN_RS07355,1
SEN_RS07670,1
SEN_RS14830,1
SEN_RS18095,1
SEN_RS08900,1
SEN_RS20190,1
SEN_RS02300,1
SEN_RS15290,1
SEN_RS10785,1
SEN_RS09890,1
SEN_RS22265,1
SEN_RS02740,1
SEN_RS13115,1
SEN_RS20405,1
SEN_RS16180,1
SEN_RS04825,1
SEN_RS11710,1
SEN_RS19605,1
SEN_RS03590,1
SEN_RS16930,1
SEN_RS18305,1
SEN_RS04100,1
SEN_RS20675,1
SEN_RS01690,1
SEN_RS01230,1
SEN_RS05115,1
SEN_RS18910,1
SEN_RS08905,1
SEN_RS02185,1
SEN_RS16405,1
SEN_RS13990,1
SEN_RS17705,1
SEN_RS10790,1
SEN_RS09895,1
SEN_RS00305,1
SEN_RS03050,1
SEN_RS17015,1
SEN_RS22715,1
SEN_RS17885,1
SEN_RS21685,1
SEN_RS14835,1
SEN_RS19100,1
SEN_RS19805,1
SEN_RS21265,1
SEN_RS12610,1
SEN_RS08910,1
SEN_RS17265,1
SEN_RS06345,1
SEN_RS24225,1
SEN_RS10795,1
SEN_RS22625,1
SEN_RS13120,1
SEN_RS02745,1
SEN_RS00735,1
SEN_RS11715,1
SEN_RS00350,1
SEN_RS03595,1
SEN_RS18535,1
SEN_RS15520,1
SEN_RS04105,1
SEN_RS01695,1
SEN_RS05815,1
SEN_RS15760,1
SEN_RS08915,1
SEN_RS20035,1
SEN_RS02190,1
SEN_RS06665,1
SEN_RS08200,1
SEN_RS05695,1
SEN_RS03000,1
SEN_RS07120,1
SEN_RS10800,1
SEN_RS09900,1
SEN_RS16685,1
SEN_RS03055,1
SEN_RS07510,1
SEN_RS07570,1
SEN_RS17485,1
SEN_RS15095,1
SEN_RS12615,1
SEN_RS15915,1
SEN_RS08920,1
SEN_RS15295,1
SEN_RS10805,1
SEN_RS13125,1
SEN_RS16185,1
SEN_RS20410,1
SEN_RS11720,1
SEN_RS07770,1
SEN_RS19610,1
SEN_RS20680,1
SEN_RS01700,1
SEN_RS18915,1
SEN_RS05120,1
SEN_RS12620,1
SEN_RS08925,1
SEN_RS13995,1
SEN_RS16410,1
SEN_RS22335,1
SEN_RS09905,1
SEN_RS17710,1
SEN_RS10810,1
SEN_RS21105,1
SEN_RS20900,1
SEN_RS06200,1
SEN_RS00180,1
SEN_RS10470,1
SEN_RS19105,1
SEN_RS04110,1
SEN_RS04330,1
SEN_RS12625,1
SEN_RS05305,1
SEN_RS08930,1
SEN_RS06510,1
SEN_RS17145,1
SEN_RS14000,1
SEN_RS04540,1
SEN_RS22515,1
SEN_RS10815,1
SEN_RS24800,1
SEN_RS21730,1
SEN_RS02750,1
SEN_RS13130,1
SEN_RS05545,1
SEN_RS00740,1
SEN_RS21890,1
SEN_RS11725,1
SEN_RS19910,1
SEN_RS03600,1
SEN_RS08070,1
SEN_RS15525,1
SEN_RS01705,1
SEN_RS20040,1
SEN_RS16525,1
SEN_RS15430,1
SEN_RS12630,1
SEN_RS08935,1
SEN_RS05700,1
SEN_RS02195,1
SEN_RS17405,1
SEN_RS18615,1
SEN_RS14005,1
SEN_RS13025,1
SEN_RS09910,1
SEN_RS07125,1
SEN_RS10820,1
SEN_RS21410,1
SEN_RS07360,1
SEN_RS11730,1
SEN_RS22205,1
SEN_RS01245,1
SEN_RS14840,1
SEN_RS23170,1
SEN_RS15920,1
SEN_RS12635,1
SEN_RS20195,1
SEN_RS02275,1
SEN_RS15300,1
SEN_RS14010,1
SEN_RS17985,1
SEN_RS10825,1
SEN_RS01305,1
SEN_RS20415,1
SEN_RS13135,1
SEN_RS16190,1
SEN_RS00745,1
SEN_RS11735,1
SEN_RS21580,1
SEN_RS18310,1
SEN_RS04830,1
SEN_RS19615,1
SEN_RS20685,1
SEN_RS01710,1
SEN_RS18920,1
SEN_RS12640,1
SEN_RS08940,1
SEN_RS02200,1
SEN_RS16415,1
SEN_RS14015,1
SEN_RS09915,1
SEN_RS07875,1
SEN_RS17715,1
SEN_RS10830,1
SEN_RS00310,1
SEN_RS03060,1
SEN_RS00045,1
SEN_RS04425,1
SEN_RS11740,1
SEN_RS22365,1
SEN_RS01250,1
SEN_RS04115,1
SEN_RS19110,1
SEN_RS22765,1
SEN_RS19810,1
SEN_RS21270,1
SEN_RS07955,1
SEN_RS12645,1
SEN_RS06350,1
SEN_RS17270,1
SEN_RS14020,1
SEN_RS04545,1
SEN_RS10835,1
SEN_RS22065,1
SEN_RS02755,1
SEN_RS22630,1
SEN_RS13140,1
SEN_RS05550,1
SEN_RS00750,1
SEN_RS11745,1
SEN_RS03605,1
SEN_RS15530,1
SEN_RS21990,1
SEN_RS05820,1
SEN_RS12650,1
SEN_RS15765,1
SEN_RS08945,1
SEN_RS20045,1
SEN_RS06670,1
SEN_RS14025,1
SEN_RS09920,1
SEN_RS07130,1
SEN_RS16690,1
SEN_RS02760,1
SEN_RS11750,1
SEN_RS01255,1
SEN_RS18215,1
SEN_RS01715,1
SEN_RS07575,1
SEN_RS15100,1
SEN_RS00385,1
SEN_RS15925,1
SEN_RS12655,1
SEN_RS02205,1
SEN_RS18690,1
SEN_RS14030,1
SEN_RS15305,1
SEN_RS10840,1
SEN_RS13145,1
SEN_RS16195,1
SEN_RS00755,1
SEN_RS22770,1
SEN_RS11755,1
SEN_RS06100,1
SEN_RS07775,1
SEN_RS20690,1
SEN_RS12660,1
SEN_RS19620,1
SEN_RS16845,1
SEN_RS18925,1
SEN_RS05125,1
SEN_RS08950,1
SEN_RS16420,1
SEN_RS14035,1
SEN_RS19675,1
SEN_RS09925,1
SEN_RS18440,1
SEN_RS17720,1
SEN_RS10845,1
SEN_RS21115,1
SEN_RS00315,1
SEN_RS03065,1
SEN_RS06205,1
SEN_RS20905,1
SEN_RS11760,1
SEN_RS03610,1
SEN_RS01260,1
SEN_RS04120,1
SEN_RS01720,1
SEN_RS19115,1
SEN_RS04335,1
SEN_RS05310,1
SEN_RS12665,1
SEN_RS17150,1
SEN_RS02210,1
SEN_RS06515,1
SEN_RS14040,1
SEN_RS04550,1
SEN_RS10850,1
SEN_RS19340,1
SEN_RS02765,1
SEN_RS13150,1
SEN_RS05555,1
SEN_RS00760,1
SEN_RS11765,1
SEN_RS19915,1
SEN_RS22425,1
SEN_RS08075,1
SEN_RS15535,1
SEN_RS24985,1
SEN_RS16530,1
SEN_RS12670,1
SEN_RS08955,1
SEN_RS20050,1
SEN_RS18620,1
SEN_RS17410,1
SEN_RS05705,1
SEN_RS14045,1
SEN_RS13030,1
SEN_RS09930,1
SEN_RS07135,1
SEN_RS10855,1
SEN_RS21415,1
SEN_RS05950,1
SEN_RS07365,1
SEN_RS11770,1
SEN_RS03640,1
SEN_RS07675,1
SEN_RS14845,1
SEN_RS06795,1
SEN_RS18100,1
SEN_RS15930,1
SEN_RS12675,1
SEN_RS20200,1
SEN_RS02215,1
SEN_RS14050,1
SEN_RS15310,1
SEN_RS10860,1
SEN_RS22055,1
SEN_RS22270,1
SEN_RS02770,1
SEN_RS13155,1
SEN_RS24760,1
SEN_RS00765,1
SEN_RS20420,1
SEN_RS11775,1
SEN_RS16935,1
SEN_RS18315,1
SEN_RS04835,1
SEN_RS20695,1
SEN_RS19625,1
SEN_RS06015,1
SEN_RS18930,1
SEN_RS08960,1
SEN_RS16425,1
SEN_RS14055,1
SEN_RS09935,1
SEN_RS07880,1
SEN_RS17725,1
SEN_RS10865,1
SEN_RS03070,1
SEN_RS21690,1
SEN_RS17020,1
SEN_RS04910,1
SEN_RS17890,1
SEN_RS11780,1
SEN_RS01270,1
SEN_RS04125,1
SEN_RS01725,1
SEN_RS10480,1
SEN_RS19120,1
SEN_RS04340,1
SEN_RS21275,1
SEN_RS05315,1
SEN_RS24395,1
SEN_RS06355,1
SEN_RS02220,1
SEN_RS17275,1
SEN_RS14060,1
SEN_RS04555,1
SEN_RS10870,1
SEN_RS02775,1
SEN_RS13160,1
SEN_RS05560,1
SEN_RS00770,1
SEN_RS11785,1
SEN_RS18540,1
SEN_RS05825,1
SEN_RS03005,1
SEN_RS20055,1
SEN_RS12680,1
SEN_RS15770,1
SEN_RS08965,1
SEN_RS08205,1
SEN_RS06675,1
SEN_RS22155,1
SEN_RS21510,1
SEN_RS14065,1
SEN_RS22450,1
SEN_RS09940,1
SEN_RS07140,1
SEN_RS10875,1
SEN_RS16695,1
SEN_RS07515,1
SEN_RS11790,1
SEN_RS03645,1
SEN_RS01275,1
SEN_RS14850,1
SEN_RS17490,1
SEN_RS15105,1
SEN_RS07580,1
SEN_RS12685,1
SEN_RS08970,1
SEN_RS21545,1
SEN_RS02225,1
SEN_RS18695,1
SEN_RS14070,1
SEN_RS15315,1
SEN_RS10880,1
SEN_RS00775,1
SEN_RS13165,1
SEN_RS02780,1
SEN_RS16200,1
SEN_RS11795,1
SEN_RS06105,1
SEN_RS07780,1
SEN_RS16430,1
SEN_RS20700,1
SEN_RS01730,1
SEN_RS12690,1
SEN_RS19630,1
SEN_RS16850,1
SEN_RS18935,1
SEN_RS05130,1
SEN_RS08975,1
SEN_RS14075,1
SEN_RS17730,1
SEN_RS10885,1
SEN_RS21120,1
SEN_RS03075,1
SEN_RS06210,1
SEN_RS17895,1
SEN_RS20910,1
SEN_RS11805,1
SEN_RS00190,1
SEN_RS01280,1
SEN_RS04130,1
SEN_RS17155,1
SEN_RS04345,1
SEN_RS12695,1
SEN_RS05320,1
SEN_RS08980,1
SEN_RS19345,1
SEN_RS02230,1
SEN_RS06520,1
SEN_RS14080,1
SEN_RS04560,1
SEN_RS22520,1
SEN_RS10890,1
SEN_RS21735,1
SEN_RS13170,1
SEN_RS02785,1
SEN_RS05565,1
SEN_RS21895,1
SEN_RS24385,1
SEN_RS19920,1
SEN_RS08080,1
SEN_RS15540,1
SEN_RS01740,1
SEN_RS16535,1
SEN_RS05710,1
SEN_RS15435,1
SEN_RS12700,1
SEN_RS08985,1
SEN_RS20060,1
SEN_RS17415,1
SEN_RS09955,1
SEN_RS14085,1
SEN_RS24785,1
SEN_RS13035,1
SEN_RS07145,1
SEN_RS10895,1
SEN_RS21420,1
SEN_RS00780,1
SEN_RS07370,1
SEN_RS11810,1
SEN_RS03650,1
SEN_RS22210,1
SEN_RS01315,1
SEN_RS14855,1
SEN_RS06800,1
SEN_RS12705,1
SEN_RS15935,1
SEN_RS08990,1
SEN_RS20205,1
SEN_RS02235,1
SEN_RS18700,1
SEN_RS14090,1
SEN_RS15320,1
SEN_RS09960,1
SEN_RS10900,1
SEN_RS21585,1
SEN_RS13175,1
SEN_RS02790,1
SEN_RS16205,1
SEN_RS20450,1
SEN_RS18320,1
SEN_RS04840,1
SEN_RS20705,1
SEN_RS01745,1
SEN_RS16435,1
SEN_RS19635,1
SEN_RS18940,1
SEN_RS12710,1
SEN_RS08995,1
SEN_RS14095,1
SEN_RS07885,1
SEN_RS17735,1
SEN_RS10905,1
SEN_RS03080,1
SEN_RS00050,1
SEN_RS05510,1
SEN_RS17900,1
SEN_RS11815,1
SEN_RS04135,1
SEN_RS19815,1
SEN_RS01320,1
SEN_RS20475,1
SEN_RS06360,1
SEN_RS11565,1
SEN_RS12715,1
SEN_RS04350,1
SEN_RS21280,1
SEN_RS05325,1
SEN_RS09000,1
SEN_RS21775,1
SEN_RS02240,1
SEN_RS04565,1
SEN_RS14100,1
SEN_RS17280,1
SEN_RS23365,1
SEN_RS10910,1
SEN_RS22635,1
SEN_RS13180,1
SEN_RS02795,1
SEN_RS05570,1
SEN_RS11820,1
SEN_RS06865,1
SEN_RS22000,1
SEN_RS05830,1
SEN_RS12720,1
SEN_RS09005,1
SEN_RS20065,1
SEN_RS24885,1
SEN_RS06680,1
SEN_RS14105,1
SEN_RS07150,1
SEN_RS10915,1
SEN_RS18050,1
SEN_RS02835,1
SEN_RS16700,1
SEN_RS00785,1
SEN_RS11825,1
SEN_RS14860,1
SEN_RS03655,1
SEN_RS01325,1
SEN_RS18220,1
SEN_RS01750,1
SEN_RS15110,1
SEN_RS07585,1
SEN_RS12725,1
SEN_RS09010,1
SEN_RS20210,1
SEN_RS02255,1
SEN_RS18705,1
SEN_RS14110,1
SEN_RS15325,1
SEN_RS09970,1
SEN_RS10920,1
SEN_RS13185,1
SEN_RS02800,1
SEN_RS16210,1
SEN_RS17525,1
SEN_RS11830,1
SEN_RS24275,1
SEN_RS24840,1
SEN_RS21660,1
SEN_RS07785,1
SEN_RS04845,1
SEN_RS18945,1
SEN_RS16440,1
SEN_RS12730,1
SEN_RS16855,1
SEN_RS19640,1
SEN_RS22690,1
SEN_RS05135,1
SEN_RS14115,1
SEN_RS17740,1
SEN_RS10925,1
SEN_RS21125,1
SEN_RS03085,1
SEN_RS06215,1
SEN_RS17905,1
SEN_RS20915,1
SEN_RS11835,1
SEN_RS18490,1
SEN_RS00195,1
SEN_RS01330,1
SEN_RS19125,1
SEN_RS12735,1
SEN_RS04355,1
SEN_RS05330,1
SEN_RS19350,1
SEN_RS04570,1
SEN_RS02250,1
SEN_RS14120,1
SEN_RS21450,1
SEN_RS06525,1
SEN_RS23380,1
SEN_RS10930,1
SEN_RS02805,1
SEN_RS13190,1
SEN_RS05575,1
SEN_RS21900,1
SEN_RS11840,1
SEN_RS19930,1
SEN_RS08085,1
SEN_RS15545,1
SEN_RS12740,1
SEN_RS05715,1
SEN_RS16540,1
SEN_RS20070,1
SEN_RS14125,1
SEN_RS13040,1
SEN_RS09975,1
SEN_RS18625,1
SEN_RS10935,1
SEN_RS14865,1
SEN_RS21425,1
SEN_RS05955,1
SEN_RS00790,1
SEN_RS07375,1
SEN_RS03660,1
SEN_RS01335,1
SEN_RS18105,1
SEN_RS01755,1
SEN_RS07680,1
SEN_RS12745,1
SEN_RS06805,1
SEN_RS15940,1
SEN_RS09015,1
SEN_RS22275,1
SEN_RS18710,1
SEN_RS14130,1
SEN_RS15330,1
SEN_RS09980,1
SEN_RS20215,1
SEN_RS10940,1
SEN_RS16215,1
SEN_RS11845,1
SEN_RS20455,1
SEN_RS16940,1
SEN_RS18325,1
SEN_RS20710,1
SEN_RS16445,1
SEN_RS12750,1
SEN_RS19645,1
SEN_RS06020,1
SEN_RS18950,1
SEN_RS00185,1
SEN_RS09985,1
SEN_RS17025,1
SEN_RS17745,1
SEN_RS10945,1
SEN_RS02810,1
SEN_RS04140,1
SEN_RS00320,1
SEN_RS03090,1
SEN_RS05515,1
SEN_RS17910,1
SEN_RS21695,1
SEN_RS01340,1
SEN_RS02555,1
SEN_RS12345,1
SEN_RS19820,1
SEN_RS12755,1
SEN_RS04360,1
SEN_RS05335,1
SEN_RS09020,1
SEN_RS21780,1
SEN_RS06365,1
SEN_RS02305,1
SEN_RS04575,1
SEN_RS14135,1
SEN_RS17285,1
SEN_RS10950,1
SEN_RS13195,1
SEN_RS11850,1
SEN_RS06870,1
SEN_RS18545,1
SEN_RS22160,1
SEN_RS15550,1
SEN_RS20075,1
SEN_RS15780,1
SEN_RS06685,1
SEN_RS05835,1
SEN_RS14140,1
SEN_RS03010,1
SEN_RS09990,1
SEN_RS08210,1
SEN_RS10955,1
SEN_RS14870,1
SEN_RS07520,1
SEN_RS16705,1
SEN_RS00795,1
SEN_RS03665,1
SEN_RS01345,1
SEN_RS07590,1
SEN_RS01760,1
SEN_RS17495,1
SEN_RS15115,1
SEN_RS15945,1
SEN_RS09025,1
SEN_RS02265,1
SEN_RS18715,1
SEN_RS14145,1
SEN_RS15335,1
SEN_RS09995,1
SEN_RS20220,1
SEN_RS10960,1
SEN_RS12760,1
SEN_RS13200,1
SEN_RS16220,1
SEN_RS11855,1
SEN_RS06115,1
SEN_RS17530,1
SEN_RS20715,1
SEN_RS16455,1
SEN_RS19650,1
SEN_RS16860,1
SEN_RS18955,1
SEN_RS04850,1
SEN_RS05140,1
SEN_RS14150,1
SEN_RS10000,1
SEN_RS17750,1
SEN_RS04145,1
SEN_RS06220,1
SEN_RS12765,1
SEN_RS22340,1
SEN_RS03095,1
SEN_RS17915,1
SEN_RS20920,1
SEN_RS19130,1
SEN_RS00200,1
SEN_RS21130,1
SEN_RS01350,1
SEN_RS02815,1
SEN_RS22525,1
SEN_RS04365,1
SEN_RS05340,1
SEN_RS09030,1
SEN_RS02270,1
SEN_RS14155,1
SEN_RS06530,1
SEN_RS10005,1
SEN_RS17160,1
SEN_RS10965,1
SEN_RS12770,1
SEN_RS21740,1
SEN_RS21905,1
SEN_RS19355,1
SEN_RS11860,1
SEN_RS15440,1
SEN_RS07155,1
SEN_RS15555,1
SEN_RS17420,1
SEN_RS08090,1
SEN_RS14160,1
SEN_RS13045,1
SEN_RS10010,1
SEN_RS18630,1
SEN_RS12775,1
SEN_RS10970,1
SEN_RS00800,1
SEN_RS14875,1
SEN_RS16545,1
SEN_RS05960,1
SEN_RS07380,1
SEN_RS01355,1
SEN_RS03670,1
SEN_RS02820,1
SEN_RS22215,1
SEN_RS07685,1
SEN_RS01765,1
SEN_RS06810,1
SEN_RS09035,1
SEN_RS05720,1
SEN_RS15950,1
SEN_RS02370,1
SEN_RS10015,1
SEN_RS18720,1
SEN_RS14165,1
SEN_RS15340,1
SEN_RS10975,1
SEN_RS13205,1
SEN_RS16225,1
SEN_RS11865,1
SEN_RS20460,1
SEN_RS16945,1
SEN_RS18330,1
SEN_RS20720,1
SEN_RS21590,1
SEN_RS02865,1
SEN_RS19655,1
SEN_RS18960,1
SEN_RS00060,1
SEN_RS14170,1
SEN_RS04855,1
SEN_RS07890,1
SEN_RS17755,1
SEN_RS10980,1
SEN_RS04150,1
SEN_RS03100,1
SEN_RS17920,1
SEN_RS05520,1
SEN_RS20925,1
SEN_RS01360,1
SEN_RS24640,1
SEN_RS22370,1
SEN_RS20480,1
SEN_RS12460,1
SEN_RS19825,1
SEN_RS09040,1
SEN_RS04370,1
SEN_RS24045,1
SEN_RS05345,1
SEN_RS21785,1
SEN_RS02280,1
SEN_RS10020,1
SEN_RS14175,1
SEN_RS04580,1
SEN_RS17290,1
SEN_RS10985,1
SEN_RS06370,1
SEN_RS22640,1
SEN_RS13210,1
SEN_RS22070,1
SEN_RS11870,1
SEN_RS06875,1
SEN_RS22005,1
SEN_RS01770,1
SEN_RS20080,1
SEN_RS15785,1
SEN_RS06690,1
SEN_RS10025,1
SEN_RS14180,1
SEN_RS12780,1
SEN_RS10990,1
SEN_RS00805,1
SEN_RS14880,1
SEN_RS15560,1
SEN_RS16710,1
SEN_RS24305,1
SEN_RS05840,1
SEN_RS03675,1
SEN_RS16460,1
SEN_RS02830,1
SEN_RS18225,1
SEN_RS02285,1
SEN_RS09045,1
SEN_RS15120,1
SEN_RS00390,1
SEN_RS15955,1
SEN_RS18725,1
SEN_RS14185,1
SEN_RS18570,1
SEN_RS10995,1
SEN_RS11875,1
SEN_RS13215,1
SEN_RS16230,1
SEN_RS01375,1
SEN_RS07790,1
SEN_RS06120,1
SEN_RS15890,1
SEN_RS17535,1
SEN_RS20225,1
SEN_RS20725,1
SEN_RS01775,1
SEN_RS19660,1
SEN_RS16865,1
SEN_RS18965,1
SEN_RS10030,1
SEN_RS14190,1
SEN_RS18445,1
SEN_RS17760,1
SEN_RS11000,1
SEN_RS12785,1
SEN_RS04155,1
SEN_RS04860,1
SEN_RS03105,1
SEN_RS20930,1
SEN_RS19135,1
SEN_RS00205,1
SEN_RS02900,1
SEN_RS02290,1
SEN_RS09050,1
SEN_RS04375,1
SEN_RS21135,1
SEN_RS10035,1
SEN_RS04585,1
SEN_RS14195,1
SEN_RS06535,1
SEN_RS11005,1
SEN_RS11880,1
SEN_RS13220,1
SEN_RS05580,1
SEN_RS21910,1
SEN_RS24515,1
SEN_RS22430,1
SEN_RS03680,1
SEN_RS19360,1
SEN_RS09055,1
SEN_RS24925,1
SEN_RS15790,1
SEN_RS22760,1
SEN_RS13050,1
SEN_RS14200,1
SEN_RS12790,1
SEN_RS07160,1
SEN_RS18635,1
SEN_RS02475,1
SEN_RS11010,1
SEN_RS00810,1
SEN_RS14885,1
SEN_RS21430,1
SEN_RS08095,1
SEN_RS15565,1
SEN_RS05965,1
SEN_RS22720,1
SEN_RS07385,1
SEN_RS16550,1
SEN_RS02840,1
SEN_RS02295,1
SEN_RS07690,1
SEN_RS06815,1
SEN_RS09060,1
SEN_RS15960,1
SEN_RS10040,1
SEN_RS18730,1
SEN_RS14205,1
SEN_RS15345,1
SEN_RS11015,1
SEN_RS11885,1
